Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),date
2023-06-24 00:00:00,25.24,42.6,4.66,6.05,6.98,9.37,5.82,,,0.89,0.48,,,0.21,,22.18,85.19,0.52,192.14,0.0,0.0,21.58,902.6,,2023-06-24 00:00:00
2023-06-24 08:00:00,10.29,156.25,4.63,6.17,7.04,9.35,5.93,,,0.89,0.48,,,0.21,,25.95,67.41,0.91,227.59,0.0,0.0,270.99,911.3,,2023-06-24 08:00:00
2023-06-24 16:00:00,40.92,153.86,4.63,6.13,7.01,9.36,5.94,,,0.89,0.48,,,0.21,,23.48,83.39,0.61,179.2,0.02,0.02,36.04,904.61,,2023-06-24 16:00:00
2023-06-25 00:00:00,33.33,,4.64,6.13,6.99,9.36,5.59,,,0.89,0.48,,,0.21,,21.25,91.0,0.57,151.79,0.0,0.0,24.35,900.24,,2023-06-25 00:00:00
2023-06-25 08:00:00,16.34,202.09,4.65,6.13,7.06,9.37,5.65,,,0.89,0.48,,,0.21,,27.59,63.88,0.95,229.04,0.0,0.0,490.9,914.1,,2023-06-25 08:00:00
2023-06-25 16:00:00,90.12,108.89,4.66,6.13,7.08,9.36,5.82,,,0.89,0.48,,,0.21,,25.19,75.46,0.54,216.23,0.09,0.09,47.51,907.98,,2023-06-25 16:00:00
2023-06-26 00:00:00,6.98,45.29,4.66,6.11,7.01,9.34,5.85,,,0.89,0.48,,,0.21,,22.23,83.91,0.48,196.76,0.0,0.0,20.47,902.02,,2023-06-26 00:00:00
2023-06-26 08:00:00,55.47,161.7,4.67,6.11,7.0,9.35,5.86,,,0.89,0.48,,,0.21,,26.74,64.02,1.04,235.51,0.0,0.0,336.17,912.06,,2023-06-26 08:00:00
2023-06-26 16:00:00,68.89,140.16,4.66,6.17,7.02,9.34,5.97,,,0.89,0.48,,,0.21,,25.5,66.37,0.65,230.04,0.0,0.0,39.67,907.69,,2023-06-26 16:00:00
2023-06-27 00:00:00,24.51,53.88,4.62,6.1,7.06,9.37,6.03,,,0.89,0.48,,,0.21,,21.56,83.97,0.55,179.31,0.0,0.0,26.32,900.78,,2023-06-27 00:00:00
2023-06-27 08:00:00,20.13,155.43,4.66,6.1,7.07,9.37,5.92,,,0.89,0.48,,,0.21,,27.48,61.38,0.92,229.0,0.0,0.0,524.5,913.61,,2023-06-27 08:00:00
2023-06-27 16:00:00,48.33,103.63,4.64,6.1,7.05,9.39,6.63,0.57,22.33,0.89,0.48,,,0.21,,23.35,81.88,0.62,173.25,0.04,0.03,10.43,904.77,,2023-06-27 16:00:00
2023-06-28 00:00:00,4.44,24.73,4.67,6.1,7.0,9.39,5.68,0.68,21.27,0.89,0.48,,,0.21,,21.27,84.93,0.55,213.22,0.0,0.0,27.13,900.35,,2023-06-28 00:00:00
2023-06-28 08:00:00,4.59,137.87,4.66,6.11,7.05,9.34,5.57,0.65,21.31,0.89,0.48,,,0.21,,27.12,62.56,1.04,233.52,0.0,0.0,399.41,912.47,,2023-06-28 08:00:00
2023-06-28 16:00:00,,94.15,4.67,6.1,7.07,9.37,,,,0.89,0.48,,,0.21,,25.37,64.8,0.68,219.37,0.0,0.0,21.82,907.5,,2023-06-28 16:00:00
2023-06-29 00:00:00,,45.07,4.72,6.1,6.94,9.34,,,,0.9,0.48,,,0.21,,22.52,78.23,0.51,209.33,0.0,0.0,3.34,901.98,,2023-06-29 00:00:00
2023-06-29 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-06-29 08:00:00
2023-06-29 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-06-29 16:00:00
2023-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-06-30 00:00:00
2023-06-30 08:00:00,0.84,94.7,4.63,6.12,6.99,9.34,6.3,0.71,22.54,0.89,0.48,,,0.21,,29.49,52.63,1.17,228.95,0.0,0.0,559.5,912.94,,2023-06-30 08:00:00
2023-06-30 16:00:00,,94.69,4.64,6.14,7.05,9.38,6.0,0.56,20.63,0.89,0.48,,,0.21,,27.07,60.95,0.84,218.85,0.0,0.0,57.11,910.59,,2023-06-30 16:00:00
2023-07-01 00:00:00,,54.06,4.65,6.12,7.03,9.35,5.63,,,0.89,0.48,,,0.21,,22.66,82.54,0.66,208.21,0.0,0.0,34.23,902.67,,2023-07-01 00:00:00
2023-07-01 08:00:00,,128.43,4.63,6.13,7.04,9.4,5.65,,,0.89,0.48,,,0.21,,29.64,53.95,1.09,238.72,0.0,0.0,559.4,917.4,,2023-07-01 08:00:00
2023-07-01 16:00:00,,109.74,4.63,6.12,7.02,9.35,5.63,,,0.89,0.48,,,0.21,,24.5,81.61,0.48,184.7,0.27,0.27,27.44,905.8,,2023-07-01 16:00:00
2023-07-02 00:00:00,,65.58,4.64,6.11,7.01,9.35,5.67,,,0.89,0.48,,,0.21,,22.79,83.9,0.6,226.24,0.0,0.0,20.58,902.29,,2023-07-02 00:00:00
2023-07-02 08:00:00,,78.86,4.64,6.14,7.09,9.37,5.59,,,0.89,0.48,,,0.21,,26.67,67.24,0.87,234.68,0.0,0.0,253.59,910.64,,2023-07-02 08:00:00
2023-07-02 16:00:00,,77.55,4.62,6.15,7.07,9.34,5.67,,,0.89,0.48,,,0.21,,24.06,85.0,0.51,164.2,0.44,0.44,30.93,904.77,,2023-07-02 16:00:00
2023-07-03 00:00:00,0.07,44.87,4.65,6.1,7.03,9.36,6.08,,,0.89,0.48,,,0.21,,21.88,89.22,0.36,183.25,0.0,0.0,19.15,900.08,,2023-07-03 00:00:00
2023-07-03 08:00:00,0.07,79.93,4.65,6.12,7.03,9.36,6.16,1.05,22.35,0.89,0.48,,,0.21,,27.89,62.32,1.0,230.27,0.0,0.0,421.75,913.28,,2023-07-03 08:00:00
2023-07-03 16:00:00,0.07,56.06,4.66,6.16,7.04,9.37,5.69,0.96,21.85,0.89,0.48,,,0.21,,22.43,89.73,0.58,187.25,0.87,0.84,23.39,900.67,,2023-07-03 16:00:00
2023-07-04 00:00:00,0.07,25.65,4.64,6.1,7.03,9.36,5.61,,,0.89,0.48,,,0.21,,21.02,88.88,0.45,183.39,0.0,0.0,15.2,898.15,,2023-07-04 00:00:00
2023-07-04 08:00:00,0.27,46.15,4.64,6.1,6.99,9.36,5.59,0.6,22.14,0.89,0.48,,,0.21,,25.2,74.4,0.72,226.98,0.08,0.08,261.49,906.59,,2023-07-04 08:00:00
2023-07-04 16:00:00,9.03,36.05,4.65,6.12,7.01,9.34,5.41,0.52,21.87,0.89,0.48,,,0.21,,23.11,81.15,0.68,225.22,0.08,0.08,29.71,902.66,,2023-07-04 16:00:00
2023-07-05 00:00:00,14.37,32.57,4.65,6.07,7.04,9.35,5.83,0.53,21.48,0.89,0.48,,,0.21,,21.04,86.8,0.44,192.32,0.0,0.0,20.84,899.09,,2023-07-05 00:00:00
2023-07-05 08:00:00,9.8,64.88,4.68,6.11,7.07,9.38,5.87,0.53,21.7,0.89,0.48,,,0.21,,25.41,68.76,0.97,224.59,0.0,0.0,288.95,908.44,,2023-07-05 08:00:00
2023-07-05 16:00:00,23.71,52.38,4.64,6.1,7.03,9.34,5.91,,,0.89,0.48,,,0.21,,23.29,74.51,0.77,223.62,0.0,0.0,32.6,903.46,,2023-07-05 16:00:00
2023-07-06 00:00:00,26.25,37.73,4.67,6.16,7.05,9.35,5.76,,,0.89,0.48,,,0.21,,21.3,89.11,0.49,177.25,0.0,0.0,18.56,899.49,,2023-07-06 00:00:00
2023-07-06 08:00:00,14.09,42.59,4.63,6.15,6.96,9.34,5.73,,,0.89,0.48,,,0.21,,22.79,83.77,0.42,211.23,0.0,0.0,137.92,902.1,,2023-07-06 08:00:00
2023-07-06 16:00:00,,,4.69,6.02,6.93,9.36,5.7,0.56,21.68,0.9,0.48,,,0.21,,21.44,89.3,0.39,221.28,0.0,0.0,4.22,900.5,,2023-07-06 16:00:00
2023-07-07 00:00:00,23.08,48.11,4.64,6.14,6.98,9.36,5.78,0.58,21.34,0.89,0.48,,,0.21,,21.3,89.7,0.49,175.04,0.0,0.0,13.65,899.97,,2023-07-07 00:00:00
2023-07-07 08:00:00,8.49,87.94,4.64,6.11,7.03,9.32,5.61,0.56,21.02,0.89,0.48,,,0.21,,25.58,72.67,0.64,205.25,0.31,0.31,256.35,908.67,,2023-07-07 08:00:00
2023-07-07 16:00:00,46.61,101.25,4.64,6.14,7.08,9.39,5.72,0.52,21.78,0.89,0.48,,,0.21,,23.31,90.02,0.51,189.9,0.25,0.09,59.47,902.49,,2023-07-07 16:00:00
2023-07-08 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-08 00:00:00
2023-07-08 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-08 08:00:00
2023-07-08 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-08 16:00:00
2023-07-09 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-09 00:00:00
2023-07-09 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-09 08:00:00
2023-07-09 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-09 16:00:00
2023-07-10 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-10 00:00:00
2023-07-10 08:00:00,,62.43,4.66,6.09,7.04,9.36,5.45,0.62,21.55,0.89,0.48,,,0.21,,27.54,68.24,0.94,231.25,0.06,0.05,381.04,913.04,,2023-07-10 08:00:00
2023-07-10 16:00:00,,70.2,4.61,6.14,6.99,9.34,5.58,0.78,21.37,0.89,0.48,,,0.21,,22.91,94.03,0.48,173.35,0.47,0.47,11.79,902.76,,2023-07-10 16:00:00
2023-07-11 00:00:00,,56.36,4.66,6.1,7.0,9.34,6.19,0.71,21.67,0.89,0.48,,,0.21,,21.68,93.93,0.42,164.2,0.0,0.0,18.42,900.02,,2023-07-11 00:00:00
2023-07-11 08:00:00,,51.0,4.66,6.07,7.0,9.35,6.18,0.8,20.93,0.89,0.48,,,0.21,,23.17,84.39,0.6,219.97,0.0,0.0,137.2,903.82,,2023-07-11 08:00:00
2023-07-11 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-11 16:00:00
2023-07-12 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-12 00:00:00
2023-07-12 08:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-12 08:00:00
2023-07-12 16:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-12 16:00:00
2023-07-13 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-13 00:00:00
2023-07-13 08:00:00,78.85,282.2,4.92,8.35,13.41,12.6,6.52,0.9,21.5,0.32,0.36,,,0.19,0.2,28.65,58.72,0.7,217.64,0.0,0.0,332.28,912.24,,2023-07-13 08:00:00
2023-07-13 16:00:00,62.62,111.5,5.0,10.0,15.0,15.0,6.23,0.79,21.26,0.6,1.97,,,0.72,1.86,22.34,90.77,0.58,176.6,2.27,2.2,20.77,902.54,,2023-07-13 16:00:00
2023-07-14 00:00:00,22.84,34.67,5.0,10.24,15.12,15.04,5.48,0.68,21.63,0.28,0.47,,,0.16,0.24,21.11,90.27,0.41,160.01,0.0,0.0,18.09,900.2,,2023-07-14 00:00:00
2023-07-14 08:00:00,13.38,33.6,,,,,6.0,7.17,20.8,0.23,0.26,,,0.12,0.26,26.26,68.27,0.85,224.38,0.0,0.0,276.29,910.7,,2023-07-14 08:00:00
2023-07-14 16:00:00,48.74,67.73,,,,,5.84,7.26,21.49,0.31,0.65,,,0.34,0.8,24.5,74.29,0.49,197.87,0.0,0.0,54.93,905.53,,2023-07-14 16:00:00
2023-07-15 00:00:00,22.93,53.16,,,,,5.68,0.58,21.79,0.24,0.38,,,0.08,0.17,21.46,85.36,0.57,204.17,0.0,0.0,33.99,900.38,,2023-07-15 00:00:00
2023-07-15 08:00:00,44.33,112.08,,,,,5.72,0.57,21.28,0.17,0.23,,,0.16,0.25,27.51,63.83,0.95,231.13,0.0,0.0,477.79,913.27,,2023-07-15 08:00:00
2023-07-15 16:00:00,139.53,245.13,,,,,5.86,0.74,21.95,0.7,1.42,,,0.88,2.35,24.03,87.47,0.51,171.69,0.72,0.72,41.94,904.6,,2023-07-15 16:00:00
2023-07-16 00:00:00,25.1,63.25,,,,,5.88,0.6,21.84,0.26,0.53,,,0.09,0.25,21.6,92.27,0.4,178.47,0.0,0.0,21.66,900.42,,2023-07-16 00:00:00
2023-07-16 08:00:00,,38.03,,,,,6.09,0.58,21.6,0.19,0.2,,,0.08,0.19,26.66,69.35,0.83,230.4,0.03,0.03,396.18,911.23,,2023-07-16 08:00:00
2023-07-16 16:00:00,,50.07,,,,,6.77,,,0.23,0.38,,,0.19,0.4,26.42,67.52,0.6,188.61,0.0,0.0,53.1,909.31,,2023-07-16 16:00:00
2023-07-17 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,2023-07-17 00:00:00
2023-07-17 08:00:00,,48.41,,,,,5.47,0.55,21.48,0.16,0.26,,,0.14,0.25,27.96,59.44,0.99,230.38,0.0,0.0,418.86,912.41,,2023-07-17 08:00:00
2023-07-17 16:00:00,,96.73,,,,,5.49,0.6,21.31,0.52,0.76,,,0.22,0.5,25.33,66.65,0.66,226.84,0.0,0.0,29.75,907.19,,2023-07-17 16:00:00
2023-07-18 00:00:00,,87.0,,,,,5.49,0.69,22.06,0.29,0.39,,,0.09,0.17,21.87,84.96,0.48,211.78,0.0,0.0,17.78,900.77,,2023-07-18 00:00:00
2023-07-18 08:00:00,52.74,87.83,,,,,5.53,0.69,21.21,0.17,0.39,,,0.11,0.22,27.28,60.21,1.15,233.68,0.0,0.0,457.17,911.48,,2023-07-18 08:00:00
2023-07-18 16:00:00,102.58,145.8,,,,,6.11,0.68,20.96,0.17,0.24,,,0.14,0.33,24.86,66.41,0.9,222.29,0.0,0.0,56.04,906.23,,2023-07-18 16:00:00
2023-07-19 00:00:00,33.43,72.29,,,,,6.09,,,0.24,0.29,,,0.13,0.21,21.73,82.55,0.44,201.93,0.0,0.0,17.26,900.63,,2023-07-19 00:00:00
2023-07-19 08:00:00,58.37,188.43,,,,,6.12,0.61,21.61,0.2,0.2,,,0.08,0.2,26.46,63.61,1.18,228.89,0.0,0.0,323.9,910.05,,2023-07-19 08:00:00
2023-07-19 16:00:00,92.16,136.63,,,,,6.24,0.62,21.72,0.22,0.25,,,0.11,0.28,24.45,70.05,0.81,223.46,0.0,0.0,39.22,905.43,,2023-07-19 16:00:00
2023-07-20 00:00:00,33.17,67.95,,,,,5.49,0.68,21.62,0.29,0.27,,,0.07,0.13,21.97,80.92,0.42,211.05,0.0,0.0,15.53,901.17,,2023-07-20 00:00:00
2023-07-20 08:00:00,93.07,203.96,,,,,5.67,0.68,21.44,0.19,0.18,,,0.07,0.21,26.96,59.49,1.21,226.88,0.0,0.0,394.15,910.97,,2023-07-20 08:00:00
2023-07-20 16:00:00,183.25,218.25,,,,,6.03,0.72,22.05,0.22,0.21,,,0.06,0.2,25.2,64.25,0.94,212.28,0.0,0.0,34.18,906.49,,2023-07-20 16:00:00
2023-07-21 00:00:00,29.84,93.8,,,,,5.8,0.58,21.39,0.08,0.11,,,0.02,0.06,22.64,76.44,0.95,209.04,0.0,0.0,21.03,902.3,,2023-07-21 00:00:00
2023-07-21 08:00:00,30.55,87.08,,,,,6.25,0.6,21.63,0.15,0.14,,,0.04,0.16,26.51,63.1,1.17,216.85,0.0,0.0,331.0,909.81,,2023-07-21 08:00:00
2023-07-21 16:00:00,76.24,107.27,,,,,6.57,,,0.14,0.18,,,0.04,0.19,23.9,74.52,0.97,208.29,0.0,0.0,31.65,904.41,,2023-07-21 16:00:00
2023-07-22 00:00:00,18.84,64.73,,,,,6.16,,,0.09,0.17,,,0.04,0.07,22.37,79.28,0.75,199.82,0.0,0.0,15.47,901.6,,2023-07-22 00:00:00
2023-07-22 08:00:00,43.3,62.97,,,,,6.9,,,0.16,0.2,,,0.07,0.24,25.53,68.58,1.06,213.19,0.0,0.0,223.98,908.5,,2023-07-22 08:00:00
2023-07-22 16:00:00,61.35,79.12,,,,,6.9,,,0.17,0.34,,,0.16,0.49,23.38,78.67,0.78,211.06,0.0,0.0,26.69,903.45,,2023-07-22 16:00:00
2023-07-23 00:00:00,20.64,32.75,,,,,5.82,,,0.15,0.31,,,0.08,0.13,21.47,88.08,0.38,185.55,0.0,0.0,16.1,900.28,,2023-07-23 00:00:00
2023-07-23 08:00:00,74.16,55.47,,,,,6.33,,,0.13,0.29,,,,0.23,26.04,70.0,1.04,229.9,0.1,0.09,258.08,909.07,,2023-07-23 08:00:00
2023-07-23 16:00:00,38.8,32.49,,,,,6.21,,,0.2,0.34,,,0.24,0.37,22.25,89.69,0.7,203.15,0.36,0.36,14.05,900.8,,2023-07-23 16:00:00
2023-07-24 00:00:00,12.45,25.97,,,,,6.14,,,0.21,0.19,,,0.06,0.14,20.67,93.42,0.49,169.84,0.41,0.41,17.42,898.5,,2023-07-24 00:00:00
2023-07-24 08:00:00,25.07,37.56,,,,,6.23,,,0.26,0.27,,,0.11,0.35,23.93,81.06,0.97,213.83,0.3,0.3,213.02,904.85,,2023-07-24 08:00:00
2023-07-24 16:00:00,23.79,29.72,,,,,6.33,,,0.26,0.73,,,0.17,0.65,21.36,93.48,0.48,170.77,0.48,0.48,15.64,899.32,,2023-07-24 16:00:00
2023-07-25 00:00:00,17.64,26.94,,,,,6.39,,,0.29,0.58,,,0.06,0.17,20.96,91.82,0.45,192.09,0.06,0.06,10.24,898.74,,2023-07-25 00:00:00
2023-07-25 08:00:00,18.71,29.27,,,,,6.46,,,0.25,0.3,,,0.22,0.3,23.64,80.64,0.98,231.14,0.05,0.05,220.39,904.32,,2023-07-25 08:00:00
2023-07-25 16:00:00,25.1,18.78,,,,,7.24,,,0.28,0.6,,,0.2,0.63,21.68,92.49,0.61,215.99,1.27,1.19,22.39,900.1,,2023-07-25 16:00:00
2023-07-26 00:00:00,13.37,22.52,,,,,6.17,,,0.24,0.31,,,0.04,0.18,20.25,94.59,0.38,177.77,0.09,0.09,15.75,897.69,,2023-07-26 00:00:00
2023-07-26 08:00:00,12.63,24.88,,,,,6.46,,,0.19,0.24,,,0.11,0.33,23.6,82.05,0.88,222.15,0.0,0.0,206.16,904.19,,2023-07-26 08:00:00
2023-07-26 16:00:00,14.5,17.62,,,,,6.74,,,0.26,0.57,,,0.28,0.66,21.53,89.86,0.55,193.1,0.17,0.17,16.32,899.89,,2023-07-26 16:00:00
2023-07-27 00:00:00,11.64,24.73,,,,,5.92,,,0.15,0.3,,,0.01,0.12,20.45,88.02,0.58,215.2,0.11,0.11,14.67,897.79,,2023-07-27 00:00:00
2023-07-27 08:00:00,10.6,44.18,,,,,6.03,0.5,21.56,0.97,0.31,,,0.25,0.37,24.74,70.88,0.92,224.88,0.0,0.0,257.88,905.58,,2023-07-27 08:00:00
2023-07-27 16:00:00,17.05,48.77,,,,,5.92,0.51,21.62,1.31,0.55,,,1.27,0.76,23.76,73.47,0.87,223.08,0.0,0.0,41.66,904.4,,2023-07-27 16:00:00
2023-07-28 00:00:00,21.0,51.06,,,,,5.86,0.83,21.43,0.25,0.41,,,0.68,0.29,20.44,86.31,0.49,170.14,0.0,0.0,22.11,898.06,,2023-07-28 00:00:00
2023-07-28 08:00:00,28.42,51.62,,,,,7.63,,,0.17,0.36,,,0.32,0.41,27.08,64.95,1.05,238.87,0.0,0.0,378.6,912.38,,2023-07-28 08:00:00
2023-07-28 16:00:00,60.85,75.7,,,,,6.93,,,0.4,0.56,,,0.64,0.87,23.79,81.66,0.59,225.17,0.14,0.14,26.13,903.3,,2023-07-28 16:00:00
2023-07-29 00:00:00,24.84,51.17,,,,,5.76,,,0.18,0.36,,,0.04,0.14,21.08,88.42,0.52,205.97,0.03,0.03,15.83,899.2,,2023-07-29 00:00:00
2023-07-29 08:00:00,25.69,43.71,,,,,6.35,,,0.25,0.29,,,0.18,0.39,25.58,68.46,0.96,238.38,0.0,0.0,297.62,909.09,,2023-07-29 08:00:00
2023-07-29 16:00:00,65.14,84.34,,,,,6.3,,,0.54,0.76,,,0.16,0.51,24.3,72.37,0.85,254.29,0.0,0.0,53.86,904.41,,2023-07-29 16:00:00
2023-07-30 00:00:00,37.74,0.52,,,,,5.89,,,0.24,0.63,,,0.08,0.25,20.46,88.78,0.44,209.1,0.0,0.0,26.29,897.97,,2023-07-30 00:00:00
2023-07-30 08:00:00,107.57,,,,,,5.97,,,0.16,0.23,,,0.12,0.25,27.49,60.95,1.15,244.38,0.0,0.0,500.66,911.59,,2023-07-30 08:00:00
2023-07-30 16:00:00,214.37,216.56,,,,,6.05,,,1.1,0.61,,,0.07,0.44,26.25,65.79,0.82,247.18,0.0,0.0,50.84,907.92,,2023-07-30 16:00:00
2023-07-31 00:00:00,,59.39,,,,,5.75,,,0.28,0.15,,,0.02,0.14,21.64,86.14,0.7,223.38,0.0,0.0,19.38,899.83,,2023-07-31 00:00:00
2023-07-31 08:00:00,220.54,115.54,,,,,5.84,0.74,22.03,0.25,0.28,,,0.25,0.26,27.8,59.61,1.11,235.02,0.0,0.0,503.6,911.58,,2023-07-31 08:00:00
2023-07-31 16:00:00,187.42,333.83,,,,,6.59,0.73,21.34,0.33,1.02,,,0.15,0.48,25.5,69.99,0.69,218.38,0.0,0.0,51.68,904.24,,2023-07-31 16:00:00
2023-08-01 00:00:00,,157.02,,,,,7.55,0.61,22.44,0.0,0.0,,,,,21.66,86.69,0.62,220.1,0.0,0.0,18.0,889.99,,2023-08-01 00:00:00
2023-08-01 08:00:00,94.49,168.36,,,,,7.14,0.68,21.48,0.07,0.21,,,0.06,0.25,26.62,64.34,1.08,230.24,0.0,0.0,351.58,905.13,,2023-08-01 08:00:00
2023-08-01 16:00:00,88.92,99.1,,,,,6.11,0.68,20.67,0.26,0.54,,,0.09,0.38,25.49,63.05,0.85,213.29,0.0,0.0,61.32,910.98,,2023-08-01 16:00:00
2023-08-02 00:00:00,44.31,99.03,,,,,5.63,0.85,21.29,0.44,0.48,,,0.06,0.18,20.63,86.67,0.61,212.68,0.0,0.0,30.27,902.17,,2023-08-02 00:00:00
2023-08-02 08:00:00,43.72,102.52,,,,,6.01,0.83,21.33,0.24,0.21,,,0.06,0.22,26.3,62.85,1.17,220.61,0.0,0.0,467.68,913.93,,2023-08-02 08:00:00
2023-08-02 16:00:00,74.19,125.97,,,,,6.74,,,0.16,0.19,,,,0.24,23.28,73.4,0.7,213.2,0.0,0.0,4.44,904.93,,2023-08-02 16:00:00
2023-08-03 00:00:00,32.95,94.76,,,,,5.51,,,0.26,0.26,,,,0.16,21.34,83.64,0.5,206.78,0.0,0.0,21.78,902.12,,2023-08-03 00:00:00
2023-08-03 08:00:00,26.86,87.16,,,,,5.44,,,0.2,0.23,,,0.05,0.2,27.03,60.38,1.12,225.73,0.0,0.0,403.96,912.98,,2023-08-03 08:00:00
2023-08-03 16:00:00,101.64,151.01,,,,,5.4,,,0.22,0.29,,,0.05,0.29,25.84,63.02,0.71,216.69,0.0,0.0,39.87,908.85,,2023-08-03 16:00:00
2023-08-04 00:00:00,36.85,81.34,,,,,5.7,,,0.4,0.35,,,0.03,0.16,21.0,86.33,0.53,208.55,0.0,0.0,27.06,900.75,,2023-08-04 00:00:00
2023-08-04 08:00:00,59.0,117.87,4.69,,6.95,9.38,6.54,0.57,29.64,0.24,0.22,,,0.07,0.17,27.79,59.17,1.09,222.77,0.0,0.0,503.07,912.61,,2023-08-04 08:00:00
2023-08-04 16:00:00,129.94,156.02,4.66,,7.02,9.37,10.0,0.67,21.89,0.25,0.34,,,0.16,0.4,26.09,63.44,0.71,214.55,0.0,0.0,45.11,909.23,,2023-08-04 16:00:00
2023-08-05 00:00:00,47.48,97.54,4.67,,7.03,9.37,10.0,0.73,22.51,0.36,0.34,,,0.28,0.32,21.26,85.65,0.52,167.91,0.0,0.0,17.55,901.64,,2023-08-05 00:00:00
2023-08-05 08:00:00,68.89,158.05,4.64,,7.0,9.35,10.0,0.76,21.49,0.22,0.22,,,0.06,0.21,26.83,64.4,0.92,230.96,0.0,0.0,357.29,912.23,,2023-08-05 08:00:00
2023-08-05 16:00:00,160.05,238.32,4.67,,7.04,9.34,10.0,0.81,22.03,0.36,0.51,,,0.18,0.44,25.61,72.16,0.66,215.85,0.19,0.19,63.82,908.44,,2023-08-05 16:00:00
2023-08-06 00:00:00,19.61,41.2,4.65,,7.06,9.4,10.0,0.61,21.57,0.22,0.46,,,0.07,0.24,21.82,92.62,0.45,207.47,0.02,0.02,17.34,902.34,,2023-08-06 00:00:00
2023-08-06 08:00:00,6.59,30.43,4.65,,7.04,9.34,10.0,,,0.19,0.19,,,,0.16,27.04,66.52,0.86,229.03,0.0,0.0,397.26,911.69,,2023-08-06 08:00:00
2023-08-06 16:00:00,,,4.65,,7.02,9.33,10.0,,,0.56,0.97,,,0.05,0.48,26.06,67.68,0.64,211.92,0.0,0.0,57.39,908.55,,2023-08-06 16:00:00
2023-08-07 00:00:00,49.52,64.7,4.67,,6.99,9.37,10.0,,,0.24,0.3,,,0.04,0.17,21.36,87.64,0.51,162.42,0.0,0.0,13.48,900.84,,2023-08-07 00:00:00
2023-08-07 08:00:00,68.61,143.07,4.66,,7.11,9.34,10.0,0.72,21.59,0.24,0.2,,,0.04,0.18,26.74,64.72,0.98,237.96,0.0,0.0,313.94,908.62,,2023-08-07 08:00:00
2023-08-07 16:00:00,168.23,415.94,4.69,,7.04,9.35,10.0,0.85,21.01,0.58,0.8,,,0.43,0.87,26.36,64.99,0.63,220.81,0.0,0.0,51.8,909.04,,2023-08-07 16:00:00
2023-08-08 00:00:00,39.82,114.79,4.68,,7.07,9.37,10.0,0.62,21.82,0.24,0.38,,,0.06,0.18,21.62,84.69,0.45,184.68,0.0,0.0,22.47,901.31,,2023-08-08 00:00:00
2023-08-08 08:00:00,95.68,163.94,4.67,,7.04,9.37,10.0,0.66,21.64,0.21,0.2,,,0.2,0.26,27.03,62.74,0.98,238.2,0.0,0.0,408.97,911.92,,2023-08-08 08:00:00
2023-08-08 16:00:00,134.17,152.97,4.65,,6.96,9.37,10.0,0.69,21.03,0.34,0.72,,,0.25,0.63,25.26,71.66,0.6,226.57,0.02,0.02,44.5,907.18,,2023-08-08 16:00:00
2023-08-09 00:00:00,40.08,65.11,4.63,,7.0,9.35,10.0,0.66,21.84,0.29,0.63,,,0.08,0.22,21.14,91.54,0.45,176.36,0.0,0.0,19.03,900.17,,2023-08-09 00:00:00
2023-08-09 08:00:00,297.72,454.37,4.67,,7.04,9.37,10.0,0.66,22.46,0.47,0.95,,,0.06,2.67,28.1,60.55,0.97,250.79,0.02,0.02,561.03,912.37,,2023-08-09 08:00:00
2023-08-09 16:00:00,262.66,498.46,4.63,,7.04,9.35,6.46,0.94,21.3,2.09,3.62,,,1.95,9.75,26.82,63.37,0.64,207.89,0.0,0.0,56.51,910.01,,2023-08-09 16:00:00
2023-08-10 00:00:00,45.25,73.78,4.65,,6.98,9.38,6.16,0.56,21.59,0.32,0.36,,,0.11,0.3,22.93,81.34,0.63,224.13,0.0,0.0,18.09,902.81,,2023-08-10 00:00:00
